SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,TotalLatePayments,IncomePerDependent
0,0.098751,35,0,1.591597,9026.0,8,0,1,0,0.0,0,9026.0
0,0.494034,67,0,0.91187,2213.0,7,0,1,1,0.0,1,2213.0
0,0.339014,46,0,4.373058,3027.0,8,5,0,0,1.0,5,1513.5
0,0.32142,69,0,0.060919,8258.0,5,0,1,0,0.0,0,8258.0
0,0.221525,44,0,0.546374,12876.0,14,2,1,0,2.0,2,4292.0
0,0.83522,37,0,0.890269,17476.0,16,0,2,0,1.0,0,8738.0
0,0.15244,45,0,0.289767,4996.5,3,0,1,0,2.0,0,1665.5
0,0.603188,50,0,3.363857,4996.5,9,0,0,0,0.0,0,4996.5
0,0.137675,46,0,0.051174,1432.0,9,0,0,0,0.0,0,1432.0
0,1.0,48,0,0.387241,15124.0,9,0,1,0,1.0,0,7562.0
0,0.125051,56,0,0.076139,14714.0,9,0,0,0,0.0,0,14714.0
0,0.344686,49,0,0.369509,2871.0,12,0,1,2,1.0,2,1435.5
0,0.383786,51,0,0.23095,10269.0,6,0,0,0,1.0,0,5134.5
0,0.168198,28,0,0.871998,3767.0,6,0,2,0,0.0,0,3767.0
0,1.0,57,0,9.474865,16334.0,9,0,1,0,0.0,0,16334.0
0,0.405595,50,0,3.033586,3255.0,12,0,3,1,1.0,1,1627.5
0,0.222902,74,0,0.115331,23930.0,9,0,1,0,1.0,0,11965.0
0,0.110803,38,0,1.068855,9217.0,15,0,0,0,1.0,0,4608.5
0,0.365215,26,0,0.328308,20703.0,5,0,1,1,0.0,1,20703.0
0,0.542192,60,0,1.751819,3391.0,5,0,0,0,0.0,0,3391.0
0,0.035581,56,0,1.547959,6795.0,4,0,0,0,0.0,0,6795.0
0,0.247374,37,0,3.247831,4996.5,6,0,0,0,0.0,0,4996.5
0,0.292308,30,0,4.210476,4996.5,7,0,0,0,3.0,0,1249.12
0,0.212694,73,0,2.091182,10089.0,15,0,1,0,0.0,0,10089.0
0,0.484101,71,0,0.503306,4996.5,8,0,1,0,1.0,0,2498.25
0,0.210181,21,2,0.491495,7227.0,7,0,1,0,1.0,2,3613.5
0,0.55838,45,1,0.124821,8771.0,7,0,0,0,0.0,1,8771.0
0,0.134813,75,1,0.965715,3372.0,6,0,2,0,0.0,1,3372.0
0,0.267814,45,0,1.053797,7578.0,11,0,2,0,1.0,0,3789.0
0,0.274241,45,0,0.073316,4996.5,10,0,1,0,1.0,0,2498.25
0,0.038253,48,0,2.360512,5392.0,6,0,2,0,1.0,0,2696.0
0,0.228501,36,0,0.432598,4996.5,9,0,0,0,2.0,0,1665.5
0,0.247064,28,0,0.171107,3707.0,4,0,0,0,0.0,0,3707.0
0,0.441664,66,0,0.774456,5168.0,8,1,1,0,0.0,1,5168.0
0,1.0,26,0,0.109558,3640.0,6,0,0,0,0.0,0,3640.0
0,0.052622,55,0,0.26697,3627.0,2,0,0,0,0.0,0,3627.0
0,0.601915,64,2,0.21252,11629.0,7,0,2,0,0.0,2,11629.0
0,0.449889,31,0,0.214836,4996.5,6,0,0,0,0.0,0,4996.5
0,0.143888,39,2,0.174515,6487.0,7,0,0,5,0.0,7,6487.0
0,0.167347,68,0,0.460081,1531.0,11,0,1,0,0.0,0,1531.0
0,0.396517,59,3,1.6731,6896.0,6,0,1,0,0.0,3,6896.0
0,0.412589,43,1,0.174284,7512.0,3,0,0,0,1.0,1,3756.0
0,0.315674,68,0,0.268631,3573.0,15,0,0,0,0.0,0,3573.0
0,0.184441,68,0,0.175998,26056.0,13,0,2,0,0.0,0,26056.0
0,0.060148,55,0,1.703595,787.0,8,0,2,0,2.0,0,262.33
0,0.260351,39,0,0.382953,9204.0,4,3,2,0,1.0,3,4602.0
0,0.15346,46,0,0.972694,4996.5,6,0,1,0,1.0,0,2498.25
0,0.040899,56,0,0.364348,7579.0,5,0,3,0,0.0,0,7579.0
0,0.569584,49,0,3.624676,4996.5,15,0,1,0,1.0,0,2498.25
1,0.392852,65,0,0.494614,7635.0,11,1,1,0,0.0,1,7635.0
0,0.268739,30,0,2.31252,4996.5,8,0,2,0,1.0,0,2498.25
0,0.180976,31,0,1.793827,4996.5,8,0,2,0,1.0,0,2498.25
0,0.467609,54,0,0.402234,6243.0,12,0,3,0,0.0,0,6243.0
0,0.069799,45,0,0.264634,4996.5,10,0,4,0,1.0,0,2498.25
0,0.116829,43,0,0.354307,2048.0,8,0,1,0,0.0,0,2048.0
0,0.408781,27,0,0.409795,8723.0,4,0,1,0,1.0,0,4361.5
0,0.08071,52,0,3.23844,4996.5,9,0,0,0,1.0,0,2498.25
0,0.138116,51,0,2.004201,1482.0,5,0,1,0,1.0,0,741.0
0,0.044892,61,0,0.977402,3192.0,9,0,0,0,2.0,0,1064.0
0,0.44765,52,0,0.32075,2593.0,7,0,1,0,1.0,0,1296.5
0,0.204306,50,0,0.220737,11190.0,7,0,1,0,0.0,0,11190.0
0,0.51406,68,0,0.105514,4996.5,9,0,0,0,2.0,0,1665.5
0,0.298157,33,0,0.399213,4996.5,10,5,1,0,0.0,5,4996.5
0,0.478058,59,0,0.304226,2883.0,7,1,3,0,1.0,1,1441.5
0,0.253255,28,0,2.762156,9890.0,8,0,1,0,0.0,0,9890.0
0,0.150638,40,0,1.10488,47652.0,8,0,1,0,0.0,0,47652.0
0,0.184443,35,1,0.576373,6534.0,2,0,2,0,1.0,1,3267.0
0,0.313335,62,0,1.616962,9791.0,7,0,1,0,2.0,0,3263.67
0,0.248634,51,0,2.807987,4996.5,12,2,1,0,0.0,2,4996.5
0,0.091069,51,0,0.497622,1575.0,3,0,1,0,1.0,0,787.5
0,0.436809,36,0,0.492982,7853.0,10,0,0,0,1.0,0,3926.5
0,0.289976,47,0,0.114627,6280.0,8,0,0,0,1.0,0,3140.0
1,0.033533,41,0,3.253347,3992.0,12,0,3,0,0.0,0,3992.0
0,0.04089,57,0,1.927449,2423.0,5,0,2,0,1.0,0,1211.5
0,0.305493,38,0,0.31195,8562.0,7,0,0,0,1.0,0,4281.0
0,1.0,70,0,1.928283,2257.0,11,0,2,5,1.0,5,1128.5
0,0.350001,28,0,0.036042,27089.0,8,0,1,0,1.0,0,13544.5
0,0.407001,40,0,0.341293,4996.5,3,0,0,0,3.0,0,1249.12
0,0.212533,75,0,0.646169,1847.0,5,0,0,0,0.0,0,1847.0
0,1.0,45,0,0.871634,3257.0,9,0,1,0,0.0,0,3257.0
0,0.350366,33,0,1.830325,3934.0,10,0,0,0,0.0,0,3934.0
0,0.072637,55,0,0.216364,33857.0,16,5,1,0,2.0,5,11285.67
0,0.194605,45,0,1.193286,2421.0,5,0,0,0,1.0,0,1210.5
0,0.204357,40,0,1.588103,4478.0,8,5,1,0,0.0,5,4478.0
0,0.37457,36,0,0.457148,3196.0,13,0,2,0,2.0,0,1065.33
0,0.389896,90,0,0.348271,7327.0,3,0,0,0,0.0,0,7327.0
0,0.33105,48,0,0.139672,4996.5,4,3,0,0,1.0,3,2498.25
0,0.166135,25,0,0.29716,1975.0,6,0,1,0,0.0,0,1975.0
0,0.354678,72,5,0.054836,4203.0,9,0,0,0,2.0,5,1401.0
0,0.407933,60,0,0.473146,3867.0,9,0,1,0,1.0,0,1933.5
0,0.137846,41,0,0.682071,3060.0,6,0,2,0,0.0,0,3060.0
0,0.338218,38,0,0.424078,4996.5,6,0,2,0,1.0,0,2498.25
0,0.248096,61,0,0.358786,4996.5,10,0,3,0,1.0,0,2498.25
0,0.264308,48,0,0.564823,3805.0,6,0,4,0,1.0,0,1902.5
0,0.518162,25,0,0.765484,4996.5,8,0,1,0,2.0,0,1665.5
0,0.422516,77,0,1.181891,3395.0,7,0,0,0,0.0,0,3395.0
0,0.259961,45,0,0.101179,5133.0,6,0,0,0,0.0,0,5133.0
0,0.454395,72,0,0.351947,1687.0,6,0,1,0,0.0,0,1687.0
0,0.147841,69,0,0.10358,18047.0,14,0,0,0,1.0,0,9023.5
0,0.245949,37,0,0.346651,4996.5,3,1,2,0,2.0,1,1665.5
0,0.109472,66,0,2.104376,15431.0,5,0,1,0,0.0,0,15431.0
0,0.198653,42,0,0.77322,6725.0,11,0,1,0,0.0,0,6725.0
0,0.408699,25,0,0.376149,920.0,15,0,3,0,0.0,0,920.0
0,0.213686,46,0,0.252995,16785.0,11,0,4,0,1.0,0,8392.5
0,0.178363,57,0,0.339561,2463.0,14,0,0,0,0.0,0,2463.0
0,0.248846,45,0,0.296127,2628.0,7,0,0,0,1.0,0,1314.0
0,0.292608,47,0,0.905681,4996.5,10,0,2,0,0.0,0,4996.5
0,0.2169,68,0,0.201479,14802.0,7,0,2,0,0.0,0,14802.0
0,0.089104,53,0,0.360637,4996.5,10,0,0,0,1.0,0,2498.25
0,1.0,40,0,0.273238,10147.0,10,0,1,0,1.0,0,5073.5
0,0.757871,61,0,0.146779,3829.0,15,0,0,2,0.0,2,3829.0
0,0.12083,54,0,0.095798,3781.0,9,0,1,0,0.0,0,3781.0
0,0.129102,21,0,0.574985,6481.0,15,2,2,0,0.0,2,6481.0
0,0.168711,57,0,0.127258,4429.0,5,0,1,0,2.0,0,1476.33
0,0.350852,57,0,0.537989,10011.0,3,0,5,0,2.0,0,3337.0
0,0.340477,52,0,1.909699,9548.0,6,0,1,0,1.0,0,4774.0
0,1.0,64,0,0.555832,4996.5,10,0,2,0,1.0,0,2498.25
0,0.407498,42,0,0.448559,4996.5,8,0,1,0,0.0,0,4996.5
1,0.523756,56,0,0.091502,4996.5,10,0,0,0,1.0,0,2498.25
0,0.12231,30,5,0.260392,4504.0,6,0,0,0,1.0,5,2252.0
0,0.308783,57,0,0.197721,5621.0,7,0,2,0,0.0,0,5621.0
0,1.0,79,1,0.28377,2687.0,13,0,0,0,0.0,1,2687.0
0,0.242743,38,1,0.635053,1703.0,10,0,0,0,0.0,1,1703.0
0,0.344917,41,0,1.237054,7118.0,8,0,2,0,1.0,0,3559.0
0,0.600905,42,0,0.033928,4996.5,7,0,0,0,0.0,0,4996.5
0,0.370504,53,1,2.521381,7783.0,10,0,0,0,3.0,1,1945.75
0,0.259634,37,0,0.137195,2873.0,4,0,1,0,0.0,0,2873.0
0,0.005083,57,0,5.840264,15256.0,12,0,1,0,3.0,0,3814.0
0,0.487914,63,0,0.305815,10947.0,3,0,0,0,1.0,0,5473.5
0,0.163372,59,0,0.830469,6232.0,3,0,0,0,1.0,0,3116.0
0,0.223149,27,0,0.652027,4143.0,6,0,1,0,0.0,0,4143.0
0,0.367208,65,0,0.351714,4996.5,12,0,1,0,0.0,0,4996.5
0,0.150629,65,0,1.717787,6728.0,8,0,1,0,3.0,0,1682.0
0,0.443974,63,5,2.564868,5948.0,12,0,1,0,2.0,5,1982.67
0,0.382347,57,0,0.440273,11319.0,4,0,0,0,0.0,0,11319.0
0,0.275759,55,0,0.196889,15386.0,8,0,1,0,0.0,0,15386.0
0,0.334135,66,0,0.134587,4996.5,8,0,2,0,1.0,0,2498.25
0,0.100359,78,5,2.262617,2121.0,9,0,0,0,1.0,5,1060.5
0,0.04175,38,0,0.127181,2632.0,10,0,1,0,0.0,0,2632.0
0,0.193053,67,0,0.706191,1477.0,11,0,3,0,0.0,0,1477.0
0,0.499413,50,0,1.142138,4674.0,7,0,0,0,1.0,0,2337.0
0,0.456589,50,0,0.256294,7943.0,4,0,3,0,1.0,0,3971.5
0,0.463522,30,0,1.277669,4996.5,11,0,2,1,1.0,1,2498.25
0,0.416983,48,0,0.547598,4996.5,6,0,1,0,0.0,0,4996.5
0,0.174233,38,2,0.443964,12102.0,10,0,1,0,2.0,2,4034.0
0,0.151707,45,0,0.108137,4996.5,10,0,1,0,1.0,0,2498.25
0,1.0,36,0,0.296738,6466.0,10,0,0,0,2.0,0,2155.33
0,0.442941,45,0,0.24338,12374.0,2,0,0,0,0.0,0,12374.0
0,0.112743,46,0,1.436162,4453.0,7,0,0,0,0.0,0,4453.0
0,0.119953,53,0,0.81442,25544.0,5,0,0,0,1.0,0,12772.0
0,0.065121,29,0,0.22361,3434.0,12,0,0,0,1.0,0,1717.0
0,0.180216,31,0,0.081522,24303.0,12,0,2,0,0.0,0,24303.0
0,0.206374,57,0,1.363842,2253.0,4,0,2,0,1.0,0,1126.5
0,0.12211,40,0,1.968785,4996.5,9,0,0,0,0.0,0,4996.5
0,0.266306,67,0,2.012771,4996.5,10,0,2,0,0.0,0,4996.5
0,0.26218,55,0,0.869518,12035.0,7,0,0,0,0.0,0,12035.0
0,0.600926,60,0,0.177434,3352.0,7,0,0,0,1.0,0,1676.0
1,0.439898,71,0,0.272925,6202.0,5,0,0,2,0.0,2,6202.0
0,0.43061,47,0,0.039066,2920.0,5,0,0,0,0.0,0,2920.0
0,0.209218,43,0,0.703474,10402.0,6,0,0,0,2.0,0,3467.33
0,0.314307,64,0,1.272453,2908.0,17,0,2,0,0.0,0,2908.0
0,0.141429,59,0,0.202032,18896.0,11,0,1,0,1.0,0,9448.0
0,0.298148,49,2,0.218281,2215.0,16,0,2,0,0.0,2,2215.0
0,0.162202,71,0,0.026512,1674.0,11,0,3,0,2.0,0,558.0
1,0.328989,49,0,1.042582,10522.0,5,2,3,0,1.0,2,5261.0
0,0.103111,52,0,2.416164,3061.0,6,0,0,0,1.0,0,1530.5
0,0.281593,52,5,0.548661,4886.0,1,0,3,0,0.0,5,4886.0
0,0.115499,38,0,0.258017,4996.5,6,0,0,0,0.0,0,4996.5
0,0.098288,53,0,0.211894,1719.0,6,2,1,1,0.0,3,1719.0
0,1.0,71,2,0.320947,4621.0,13,0,0,0,0.0,2,4621.0
0,0.10458,58,0,1.503325,13520.0,11,0,0,1,0.0,1,13520.0
0,0.531525,52,3,0.333706,10965.0,5,0,0,0,1.0,3,5482.5
0,0.53845,49,0,0.165841,5916.0,8,0,1,0,2.0,0,1972.0
0,0.127855,56,0,6.750577,11965.0,7,0,1,3,0.0,3,11965.0
0,0.257862,62,1,0.13775,2105.0,9,0,1,0,1.0,1,1052.5
0,1.0,60,0,0.16035,4996.5,10,0,0,0,0.0,0,4996.5
0,0.248243,47,0,0.214458,6745.0,6,0,1,0,1.0,0,3372.5
0,0.125836,56,0,0.695363,4427.0,7,0,1,0,0.0,0,4427.0
0,0.172398,58,1,0.396822,4034.0,9,0,1,0,0.0,1,4034.0
0,0.060082,37,0,0.316223,1880.0,7,0,2,0,0.0,0,1880.0
0,0.259734,54,0,0.556104,4996.5,9,0,1,0,2.0,0,1665.5
0,0.118246,21,0,0.151589,9454.0,6,0,0,0,1.0,0,4727.0
0,0.100439,58,0,0.867293,4996.5,4,0,3,0,0.0,0,4996.5
0,0.417975,61,0,1.591474,10113.0,4,0,0,0,0.0,0,10113.0
0,0.526306,62,0,0.26063,3464.0,8,0,2,0,0.0,0,3464.0
0,0.144053,46,0,0.747871,2778.0,10,0,0,0,1.0,0,1389.0
0,0.364192,56,0,0.439614,4940.0,6,0,0,0,0.0,0,4940.0
0,0.084587,71,2,1.101262,4996.5,6,2,2,0,1.0,4,2498.25
0,0.206397,71,1,0.533983,4084.0,3,0,1,0,0.0,1,4084.0
0,0.170793,51,0,1.838172,9334.0,13,0,0,0,0.0,0,9334.0
0,0.317764,53,0,10.0,2197.0,12,0,2,0,0.0,0,2197.0
0,0.294441,67,0,1.327529,4319.0,16,0,2,0,0.0,0,4319.0
1,0.188797,30,0,1.611317,4646.0,3,0,1,0,0.0,0,4646.0
0,0.142397,47,0,0.327651,13109.0,4,0,1,0,0.0,0,13109.0
0,0.192238,70,0,0.274868,5802.0,5,0,0,0,1.0,0,2901.0
0,0.259695,65,0,0.71774,19867.0,8,0,0,0,0.0,0,19867.0
0,0.0605,57,0,0.142737,1672.0,8,0,0,1,0.0,1,1672.0
0,0.304199,30,0,2.019719,4996.5,3,0,0,0,0.0,0,4996.5
0,0.088945,51,0,1.372625,5673.0,12,0,1,0,0.0,0,5673.0
0,0.549423,43,0,0.287434,8071.0,9,0,1,0,1.0,0,4035.5
0,0.219379,56,1,1.162624,2563.0,9,0,3,0,1.0,1,1281.5
0,0.198213,40,0,7.91162,18912.0,9,0,1,3,0.0,3,18912.0
0,0.423719,37,0,0.736336,4996.5,8,0,1,0,2.0,0,1665.5
0,1.0,23,0,1.339784,2059.0,9,0,0,0,2.0,0,686.33
0,0.07915,69,0,0.797781,4852.0,9,0,2,0,1.0,0,2426.0
0,0.11109,46,0,0.818753,3825.0,5,0,0,0,1.0,0,1912.5
0,0.180781,54,0,0.528176,45551.0,3,0,0,0,0.0,0,45551.0
0,0.072612,51,0,7.187632,11383.0,7,0,1,0,1.0,0,5691.5
0,0.25345,37,0,0.052867,5113.0,6,0,0,0,0.0,0,5113.0
0,0.01449,34,0,0.977345,4493.0,11,0,2,0,1.0,0,2246.5
0,0.510909,37,0,0.469274,10518.0,8,0,0,0,0.0,0,10518.0
0,0.239243,41,0,2.269965,10928.0,3,0,0,0,0.0,0,10928.0
0,1.0,57,1,2.187232,478.0,6,0,1,0,0.0,1,478.0
1,1.0,40,0,1.516183,8220.0,6,0,2,3,1.0,3,4110.0
0,0.173515,76,0,0.209288,5025.0,11,0,1,0,3.0,0,1256.25
0,0.339216,66,0,3.060238,1721.0,11,0,2,0,0.0,0,1721.0
0,0.097217,63,0,0.367313,9938.0,10,0,0,5,1.0,5,4969.0
0,0.223568,50,0,2.509495,4996.5,13,0,0,0,0.0,0,4996.5
0,0.450169,73,0,0.885711,7672.0,7,0,0,0,1.0,0,3836.0
0,0.280545,48,0,0.780755,11853.0,12,0,3,0,0.0,0,11853.0
0,0.597337,51,0,0.377192,20812.0,8,0,0,0,1.0,0,10406.0
0,0.292828,54,0,0.050195,2529.0,10,0,1,0,0.0,0,2529.0
1,0.122348,61,3,6.083829,1112.0,5,0,1,3,0.0,6,1112.0
0,0.071807,60,0,0.960172,4996.5,8,0,0,0,0.0,0,4996.5
0,0.316489,45,0,0.366811,4996.5,5,0,1,0,1.0,0,2498.25
0,0.467475,44,0,1.102457,4996.5,9,0,4,2,1.0,2,2498.25
0,0.098857,60,5,0.375267,4996.5,4,2,2,0,1.0,7,2498.25
0,0.120553,62,0,0.211349,8795.0,12,0,0,0,1.0,0,4397.5
0,0.155236,46,0,0.272913,4362.0,8,0,0,0,3.0,0,1090.5
0,0.170393,29,0,0.338804,2618.0,8,0,1,0,0.0,0,2618.0
0,0.578946,49,2,0.308204,4110.0,5,0,0,0,2.0,2,1370.0
0,0.383993,60,0,0.760074,4838.0,10,0,1,0,2.0,0,1612.67
0,0.050469,77,0,2.495907,1049.0,14,0,1,0,0.0,0,1049.0
0,0.677297,35,1,0.929014,4996.5,10,0,2,0,0.0,1,4996.5
0,1.0,46,0,0.495216,1676.0,10,0,0,0,0.0,0,1676.0
0,0.073484,46,1,0.040286,4996.5,7,0,0,0,1.0,1,2498.25
0,0.337249,70,0,1.0333,1409.0,7,3,1,2,1.0,5,704.5
0,1.0,51,0,0.256622,11049.0,7,0,2,0,0.0,0,11049.0
0,0.188809,39,1,0.813439,3542.0,8,0,1,0,1.0,1,1771.0
0,0.257964,59,0,1.015552,3183.0,10,0,3,0,2.0,0,1061.0
0,0.413881,46,0,0.401788,4996.5,7,0,0,0,0.0,0,4996.5
0,0.03628,34,2,0.222088,2458.0,2,0,2,0,1.0,2,1229.0
0,0.131338,39,0,0.900499,6142.0,7,0,2,0,0.0,0,6142.0
0,0.27524,76,0,0.143122,2736.0,9,0,1,0,0.0,0,2736.0
0,0.2228,57,1,9.279253,3148.0,9,0,0,0,0.0,1,3148.0
0,0.371161,53,0,0.642728,6797.0,9,0,1,0,0.0,0,6797.0
0,0.377253,48,0,1.191486,1976.0,8,1,0,0,0.0,1,1976.0
0,0.094376,56,0,0.528658,1787.0,6,0,0,0,0.0,0,1787.0
0,1.0,55,0,0.229196,5994.0,2,0,0,0,1.0,0,2997.0
0,0.114111,56,0,6.211866,4810.0,10,0,3,1,1.0,1,2405.0
0,0.083863,53,0,0.147577,5624.0,8,0,1,0,0.0,0,5624.0
0,0.598083,64,0,0.591863,6387.0,10,0,1,0,0.0,0,6387.0
0,0.441267,52,0,0.446001,4996.5,12,0,0,0,0.0,0,4996.5
0,0.266473,38,0,0.362589,7994.0,10,0,1,0,0.0,0,7994.0
0,0.569538,43,2,0.254693,5313.0,7,0,0,0,1.0,2,2656.5
0,0.211873,24,2,0.388607,986.0,3,0,0,0,0.0,2,986.0
0,0.586372,80,5,1.098399,1214.0,11,0,0,0,1.0,5,607.0
0,0.16008,64,0,0.793427,22979.0,7,0,2,0,0.0,0,22979.0
0,0.485925,40,0,0.936396,4915.0,10,0,0,0,3.0,0,1228.75
0,0.195375,48,0,0.399233,10511.0,10,5,1,0,0.0,5,10511.0
0,0.16896,43,0,1.641004,3727.0,7,0,0,0,1.0,0,1863.5
0,0.196403,73,0,0.092757,4691.0,12,0,0,0,0.0,0,4691.0
0,0.535805,32,0,0.492215,3419.0,9,0,1,0,1.0,0,1709.5
0,0.485429,53,0,0.436276,35338.0,9,0,2,5,1.0,5,17669.0
0,0.257745,50,1,0.436121,6018.0,5,0,2,0,0.0,1,6018.0
0,0.371369,63,1,0.434765,3203.0,9,0,3,0,1.0,1,1601.5
0,0.372042,50,0,0.485513,1311.0,7,0,0,0,2.0,0,437.0
0,0.393355,27,0,1.231829,23836.0,7,0,0,0,2.0,0,7945.33
0,0.209287,48,5,0.3376,4312.0,9,0,1,0,0.0,5,4312.0
0,0.634591,38,0,0.352853,4996.5,12,0,0,0,2.0,0,1665.5
0,0.144529,53,1,2.557329,9747.0,7,0,0,0,0.0,1,9747.0
0,0.388912,72,0,1.894425,3393.0,4,0,2,0,0.0,0,3393.0
0,0.358725,27,0,0.640404,8416.0,15,0,1,0,0.0,0,8416.0
0,0.115746,40,0,0.745864,3031.0,6,0,2,0,0.0,0,3031.0
0,0.593025,44,0,0.098913,2225.0,10,0,1,0,1.0,0,1112.5
0,0.10584,46,0,0.462634,12476.0,8,0,1,0,0.0,0,12476.0
0,0.719264,62,0,1.281256,4996.5,9,0,0,0,1.0,0,2498.25
0,0.381348,49,0,1.257818,7441.0,7,0,1,0,0.0,0,7441.0
0,0.504853,57,1,0.160546,6827.0,8,0,0,0,1.0,1,3413.5
0,0.11725,43,0,0.115224,8187.0,11,0,0,1,1.0,1,4093.5
0,0.173239,55,0,1.379785,1414.0,10,0,0,0,1.0,0,707.0
0,0.267476,62,0,2.102148,3077.0,9,0,1,0,0.0,0,3077.0
0,0.487278,41,0,1.464271,4996.5,7,0,3,0,1.0,0,2498.25
0,0.283458,62,0,6.758434,4996.5,10,0,0,0,0.0,0,4996.5
0,0.240226,52,0,3.095007,6927.0,10,0,2,0,0.0,0,6927.0
0,0.195747,66,2,0.249262,12701.0,8,0,2,0,1.0,2,6350.5
0,0.469557,49,0,3.025203,14416.0,7,0,1,2,1.0,2,7208.0
0,0.162708,57,2,0.234021,3746.0,8,0,0,0,1.0,2,1873.0
0,0.429937,51,5,0.947165,6207.0,8,0,0,0,0.0,5,6207.0
0,0.186535,50,0,0.131944,4996.5,4,0,1,0,1.0,0,2498.25
0,0.491532,55,0,2.162439,8078.0,8,5,2,0,1.0,5,4039.0
0,0.376279,59,0,0.349235,2434.0,7,0,1,0,1.0,0,1217.0
0,0.439833,34,5,9.883466,21088.0,4,0,0,0,1.0,5,10544.0
0,0.666827,72,1,0.923771,4996.5,8,0,0,0,1.0,1,2498.25
0,0.108158,25,0,0.599478,4996.5,9,0,2,0,0.0,0,4996.5
0,0.207522,42,0,0.217836,12871.0,11,0,1,2,0.0,2,12871.0
0,0.301105,50,0,1.073481,7534.0,3,0,1,0,2.0,0,2511.33
0,0.202478,57,0,0.946689,2160.0,6,0,1,0,1.0,0,1080.0
0,0.221893,74,0,0.295493,4397.0,7,0,0,0,0.0,0,4397.0
0,0.262833,25,0,4.276902,1311.0,7,0,1,0,0.0,0,1311.0
0,0.24665,44,0,0.274986,6850.0,6,0,1,0,0.0,0,6850.0
0,0.136682,22,2,0.107454,4292.0,13,0,1,0,1.0,2,2146.0
1,0.474089,52,0,0.522108,4757.0,9,0,0,0,0.0,0,4757.0
0,0.25111,55,0,0.617968,12877.0,8,0,0,0,0.0,0,12877.0
0,0.295302,74,0,0.448179,4996.5,8,0,1,0,0.0,0,4996.5
0,0.335028,53,1,1.346691,4017.0,11,0,1,0,1.0,1,2008.5
0,0.100021,66,0,0.739845,5001.0,13,0,1,0,0.0,0,5001.0
0,0.21518,60,0,3.355264,1127.0,10,0,1,3,0.0,3,1127.0
0,0.175387,45,0,2.524525,3972.0,12,0,3,0,2.0,0,1324.0
0,0.305658,32,0,1.478899,672.0,4,0,0,0,0.0,0,672.0
0,0.404619,55,1,1.533068,3076.0,14,0,0,0,0.0,1,3076.0
0,0.539263,31,0,0.095,9741.0,14,0,2,0,1.0,0,4870.5
0,0.246767,70,0,1.593517,7029.0,6,0,1,0,1.0,0,3514.5
0,0.123812,49,0,1.487654,4996.5,12,0,2,0,1.0,0,2498.25
0,0.337409,68,0,4.09985,5077.0,4,0,0,0,0.0,0,5077.0
0,0.477795,45,0,0.300466,2079.0,5,0,2,0,2.0,0,693.0
0,0.153739,55,0,0.25734,4905.0,5,0,4,0,1.0,0,2452.5
0,0.091198,54,0,0.385958,50000.0,8,0,0,0,0.0,0,50000.0
0,0.221394,51,0,0.617474,4996.5,9,0,1,0,2.0,0,1665.5
0,0.269802,45,0,0.180166,5126.0,7,0,0,0,0.0,0,5126.0
0,0.217959,57,0,0.12079,5586.0,7,0,0,0,2.0,0,1862.0
0,0.189458,39,0,0.299961,2244.0,8,0,1,1,0.0,1,2244.0
0,1.0,35,0,0.110332,2587.0,6,0,0,0,1.0,0,1293.5
0,0.092272,69,0,0.073995,6566.0,8,0,2,0,0.0,0,6566.0
0,0.415115,62,0,0.269582,3229.0,4,0,0,0,0.0,0,3229.0
0,0.50171,52,0,0.669159,10130.0,14,0,2,0,0.0,0,10130.0
0,0.432355,75,0,0.456675,17253.0,6,0,1,1,1.0,1,8626.5
0,0.1972,48,1,1.500846,4996.5,11,0,1,0,0.0,1,4996.5
1,0.640421,70,0,0.096294,5331.0,14,0,1,0,0.0,0,5331.0
0,0.030354,54,0,1.816283,4996.5,11,0,1,0,3.0,0,1249.12
0,0.457408,37,2,0.450128,4996.5,11,0,0,0,0.0,2,4996.5
0,0.257604,77,0,4.012404,4996.5,9,0,1,0,2.0,0,1665.5
0,0.310381,65,0,0.724461,3517.0,11,0,0,0,0.0,0,3517.0
0,0.365583,50,0,0.566507,4996.5,4,0,1,0,2.0,0,1665.5
0,0.438477,62,0,0.46182,11201.0,2,0,0,0,0.0,0,11201.0
0,0.692643,46,0,0.828124,3383.0,7,0,1,0,1.0,0,1691.5
0,0.325762,63,0,2.098841,4996.5,14,0,0,0,0.0,0,4996.5
0,1.0,21,0,1.615051,2808.0,8,0,2,0,0.0,0,2808.0
0,0.498356,37,2,0.830303,1885.0,14,0,1,0,1.0,2,942.5
0,0.240764,65,0,0.49394,2957.0,8,0,0,0,1.0,0,1478.5
0,0.093542,48,0,0.743614,1352.0,14,0,2,0,1.0,0,676.0
0,0.195637,54,0,8.105692,8488.0,10,0,0,2,0.0,2,8488.0
0,0.004879,33,0,1.339947,6738.0,8,0,2,0,0.0,0,6738.0
0,0.171356,77,0,2.213217,7695.0,10,0,2,0,1.0,0,3847.5
0,0.246732,68,0,1.306712,2290.0,12,0,0,0,0.0,0,2290.0
0,0.445073,49,0,1.015318,1889.0,5,0,1,0,1.0,0,944.5
